      17,   0.092230,  -0.267167,   0.917353
      37,   0.092840,  -0.268388,   0.917598
      47,   0.092596,  -0.267289,   0.917964
      67,   0.089788,  -0.265824,   0.916865
      79,   0.088812,  -0.263993,   0.917109
      89,   0.089422,  -0.263505,   0.921016
     113,   0.090154,  -0.265946,   0.921260
     133,   0.084417,  -0.256913,   0.940792
     163,   0.079900,  -0.258500,   0.966062
     183,   0.087103,  -0.226882,   0.936764
     203,   0.085760,  -0.234939,   0.926143
     233,   0.083440,  -0.252396,   0.970579
     253,   0.079167,  -0.245193,   0.963621
     273,   0.088812,  -0.241653,   0.945065
     293,   0.073918,  -0.241409,   0.939327
     303,   0.091253,  -0.231398,   0.907465
     323,   0.095770,  -0.237258,   0.906366
     333,   0.094427,  -0.237380,   0.905634
     353,   0.087835,  -0.245193,   0.910151
     373,   0.075505,  -0.252396,   0.920771
     383,   0.073796,  -0.253128,   0.960691
     403,   0.066960,  -0.261063,   0.977171
     433,   0.085393,  -0.247146,   0.929561
     463,   0.065128,  -0.264970,   0.953244
     493,   0.071721,  -0.284380,   0.933712
     513,   0.070012,  -0.272905,   0.923701
     533,   0.069279,  -0.250198,   0.920649
     543,   0.073674,  -0.259232,   0.915644
     553,   0.072697,  -0.269731,   0.924800
     573,   0.061344,  -0.272539,   0.931026
     583,   0.072819,  -0.271928,   0.921382
     593,   0.070500,  -0.272539,   0.932735
     613,   0.068303,  -0.273149,   0.931148
     633,   0.071355,  -0.259354,   0.936886
     653,   0.065617,  -0.263383,   0.942135
     673,   0.076115,  -0.259110,   0.940548
     703,   0.068913,  -0.250687,   0.954343
     723,   0.076360,  -0.261185,   0.955564
     743,   0.065739,  -0.282183,   0.953732
     763,   0.076482,  -0.276445,   0.947018
     773,   0.070256,  -0.261674,   0.949460
     793,   0.070500,  -0.251053,   0.951657
     803,   0.065739,  -0.241287,   0.960569
     823,   0.068547,  -0.242141,   0.957883
     833,   0.060001,  -0.262162,   0.937252
     853,   0.072087,  -0.275713,   0.920039
     873,   0.051578,  -0.254593,   0.953488
     903,   0.043521,  -0.247635,   0.952512
     923,   0.057315,  -0.260087,   0.940548
     943,   0.059269,  -0.258378,   0.942013
     953,   0.063542,  -0.249710,   0.947629
     963,   0.062199,  -0.251053,   0.948605
     983,   0.060856,  -0.249954,   0.949826
    1003,   0.044131,  -0.236159,   0.958860
    1023,   0.049136,  -0.232863,   0.899774
    1033,   0.041201,  -0.232619,   0.867057
    1053,   0.039126,  -0.241897,   0.881707
    1083,   0.040347,  -0.253006,   0.895746
    1103,   0.036440,  -0.257035,   0.945797
    1133,   0.037295,  -0.258378,   0.946896
    1153,   0.045840,  -0.271318,   0.939083
    1183,   0.054264,  -0.295733,   0.930049
    1203,   0.049625,  -0.285967,   0.944577
    1223,   0.042422,  -0.269120,   0.974364
    1243,   0.041445,  -0.264726,   0.958005
    1263,   0.050357,  -0.262650,   0.926387
    1283,   0.037417,  -0.248245,   0.945920
    1303,   0.039858,  -0.250076,   0.934933
    1323,   0.046206,  -0.244827,   0.914912
    1333,   0.048404,  -0.246536,   0.913203
    1353,   0.052921,  -0.251663,   0.915034
    1373,   0.049747,  -0.258622,   0.936642
    1383,   0.047793,  -0.255448,   0.955197
    1403,   0.044009,  -0.264481,   0.956174
    1423,   0.046817,  -0.270707,   0.936153
    1433,   0.035219,  -0.249100,   0.953610
    1453,   0.035342,  -0.243362,   0.956296
    1473,   0.039492,  -0.235183,   0.958372
    1493,   0.035586,  -0.238723,   0.955686
    1513,   0.042422,  -0.254593,   0.920649
    1523,   0.046329,  -0.257401,   0.914301
    1543,   0.046939,  -0.262162,   0.916987
    1563,   0.045718,  -0.260209,   0.914790
    1583,   0.038516,  -0.248611,   0.936886
    1603,   0.038027,  -0.248367,   0.938473
    1623,   0.032412,  -0.254837,   0.936153
    1653,   0.032045,  -0.254349,   0.927120
    1663,   0.037539,  -0.271196,   0.926509
    1683,   0.036806,  -0.270341,   0.930538
    1703,   0.052677,  -0.272417,   0.932369
    1723,   0.037783,  -0.256669,   0.961668
    1743,   0.048892,  -0.257767,   0.947507
    1763,   0.039126,  -0.254471,   0.935421
    1783,   0.048160,  -0.251663,   0.926875
    1803,   0.039858,  -0.250320,   0.935177
    1823,   0.040225,  -0.247391,   0.939205
    1853,   0.042300,  -0.239944,   0.933223
    1873,   0.043643,  -0.253983,   0.938107
    1883,   0.046817,  -0.258255,   0.936397
    1903,   0.042666,  -0.259476,   0.936886
    1923,   0.043643,  -0.260941,   0.928584
    1943,   0.042544,  -0.260697,   0.928951
    1973,   0.040957,  -0.261674,   0.935177
    2003,   0.040835,  -0.259965,   0.938961
    2023,   0.040835,  -0.258500,   0.942868
    2043,   0.044497,  -0.250320,   0.934200
    2063,   0.044742,  -0.267533,   0.927486
    2093,   0.053165,  -0.257767,   0.947507
    2123,   0.053531,  -0.242141,   0.938595
    2153,   0.040957,  -0.254837,   0.934078
    2173,   0.043277,  -0.254349,   0.925655
    2193,   0.054142,  -0.245926,   0.928096
    2213,   0.032045,  -0.254227,   0.977782
    2223,   0.045596,  -0.243850,   0.951291
    2243,   0.044986,  -0.238723,   0.947140
    2253,   0.047061,  -0.245437,   0.936275
    2273,   0.060367,  -0.242630,   0.915888
    2283,   0.050479,  -0.254227,   0.926143
    2303,   0.041567,  -0.261185,   0.944455
    2313,   0.044864,  -0.248978,   0.940060
    2343,   0.043277,  -0.245926,   0.937740
    2353,   0.038271,  -0.273759,   0.943966
    2373,   0.040957,  -0.266068,   0.936275
    2383,   0.045474,  -0.266191,   0.928707
    2413,   0.044986,  -0.272661,   0.928218
    2423,   0.038516,  -0.268510,   0.948239
