      12,   0.020692,  -0.252152,  -1.000000
      22,   0.020082,  -0.250198,  -1.000000
      43,   0.021058,  -0.250565,  -0.997925
      62,   0.021303,  -0.254959,  -0.996094
      83,   0.020570,  -0.258133,  -0.999756
     103,   0.021913,  -0.255326,  -1.000000
     112,   0.024477,  -0.249222,  -0.995483
     123,   0.020692,  -0.247268,  -0.992431
     133,   0.019838,  -0.245193,  -0.995849
     152,   0.019716,  -0.245804,  -0.994140
     162,   0.022035,  -0.246292,  -0.994262
     183,   0.024354,  -0.245682,  -0.997070
     193,   0.022401,  -0.240798,  -0.995483
     212,   0.020692,  -0.238235,  -0.997192
     232,   0.022523,  -0.238479,  -0.998535
     243,   0.023256,  -0.244094,  -0.999512
     263,   0.018739,  -0.240066,  -0.999512
     283,   0.021058,  -0.242019,  -0.998291
     302,   0.023256,  -0.240188,  -0.994751
     322,   0.025087,  -0.231276,  -0.997192
     333,   0.023500,  -0.242507,  -1.000000
     342,   0.019471,  -0.247146,  -0.997314
     362,   0.020570,  -0.246292,  -0.996460
     372,   0.020448,  -0.237624,  -0.997803
     383,   0.025819,  -0.240676,  -0.997925
     403,   0.022401,  -0.254105,  -1.000000
     412,   0.023744,  -0.255692,  -1.000000
     422,   0.022890,  -0.239333,  -0.993530
     442,   0.023378,  -0.237014,  -0.998779
     453,   0.018495,  -0.242263,  -1.000000
     472,   0.020448,  -0.240188,  -0.998657
     492,   0.022645,  -0.238113,  -0.995361
     502,   0.021058,  -0.234328,  -1.000000
     522,   0.024965,  -0.236159,  -0.998779
     532,   0.022279,  -0.230544,  -0.994873
     542,   0.017396,  -0.232619,  -0.997803
     552,   0.018129,  -0.233108,  -0.998535
     572,   0.024477,  -0.240920,  -0.995727
     582,   0.021547,  -0.235427,  -0.993896
     602,   0.020692,  -0.234694,  -0.995361
     613,   0.023622,  -0.254349,  -0.996948
     633,   0.024599,  -0.254227,  -1.000000
     652,   0.019471,  -0.253250,  -0.995361
     673,   0.020204,  -0.238479,  -0.990844
     692,   0.022645,  -0.235915,  -0.992675
     713,   0.022279,  -0.255814,  -0.998657
     732,   0.024232,  -0.262772,  -0.998901
     753,   0.023256,  -0.267655,  -0.998047
     763,   0.025697,  -0.272050,  -1.000000
     782,   0.022401,  -0.272172,  -1.000000
     803,   0.020570,  -0.271928,  -1.000000
     823,   0.022645,  -0.246536,  -0.992553
     843,   0.022035,  -0.255814,  -0.993896
     863,   0.022035,  -0.238113,  -0.993408
     883,   0.022890,  -0.247879,  -0.992431
     893,   0.022157,  -0.269243,  -1.000000
     912,   0.024477,  -0.269975,  -0.999756
     932,   0.018373,  -0.249588,  -0.997192
     942,   0.021425,  -0.244705,  -0.993164
     952,   0.022401,  -0.251297,  -0.993408
     962,   0.021181,  -0.246170,  -0.994506
     982,   0.024110,  -0.257035,  -1.000000
     992,   0.022279,  -0.254959,  -0.997681
    1002,   0.022035,  -0.259965,  -0.997803
    1013,   0.023622,  -0.258744,  -0.995849
    1032,   0.022401,  -0.254715,  -0.995971
    1062,   0.022768,  -0.246536,  -0.994384
    1083,   0.021303,  -0.260819,  -0.993408
    1102,   0.024110,  -0.248001,  -0.991699
    1112,   0.022645,  -0.249466,  -0.995483
    1132,   0.019593,  -0.260575,  -0.997314
    1152,   0.022523,  -0.248856,  -0.994995
    1172,   0.021303,  -0.247635,  -0.998291
    1192,   0.026674,  -0.248123,  -0.995239
    1202,   0.020082,  -0.251663,  -0.999634
    1223,   0.022035,  -0.255936,  -0.995239
    1242,   0.021181,  -0.231643,  -0.990478
    1262,   0.021913,  -0.238967,  -0.993652
    1282,   0.020326,  -0.239822,  -0.993652
    1302,   0.020448,  -0.244827,  -0.994506
    1332,   0.020570,  -0.250687,  -0.998169
    1353,   0.022768,  -0.251053,  -0.999390
    1372,   0.023012,  -0.261185,  -1.000000
    1382,   0.023622,  -0.258744,  -1.000000
    1392,   0.022645,  -0.250443,  -0.994873
    1403,   0.023134,  -0.248123,  -0.995971
    1422,   0.024965,  -0.246658,  -0.997314
    1432,   0.021669,  -0.242752,  -0.996338
    1442,   0.024110,  -0.246170,  -0.994140
    1462,   0.021913,  -0.241775,  -0.994873
    1482,   0.022523,  -0.237502,  -0.995605
    1502,   0.024354,  -0.243362,  -0.996826
    1522,   0.020326,  -0.253983,  -1.000000
    1542,   0.024232,  -0.247757,  -0.999268
    1552,   0.021058,  -0.257523,  -1.000000
    1563,   0.024477,  -0.248733,  -0.997436
    1582,   0.022157,  -0.240066,  -0.997192
    1602,   0.022523,  -0.239944,  -0.998901
    1623,   0.027651,  -0.249588,  -0.999878
    1642,   0.022279,  -0.241287,  -0.993652
    1653,   0.019349,  -0.234450,  -0.993896
    1673,   0.020570,  -0.235183,  -0.998047
    1692,   0.020570,  -0.252640,  -1.000000
    1703,   0.019105,  -0.253617,  -1.000000
    1722,   0.021669,  -0.250931,  -1.000000
    1733,   0.023134,  -0.243484,  -1.000000
    1752,   0.022157,  -0.244094,  -0.997558
    1762,   0.021913,  -0.242752,  -0.996704
    1782,   0.025087,  -0.234694,  -0.999023
    1813,   0.020326,  -0.230910,  -0.993286
    1842,   0.021547,  -0.243362,  -0.996460
    1852,   0.022401,  -0.252274,  -0.996094
    1862,   0.026186,  -0.257157,  -0.997436
    1882,   0.025087,  -0.257889,  -1.000000
    1902,   0.020204,  -0.256058,  -0.997314
    1922,   0.024110,  -0.245193,  -0.995239
    1942,   0.020814,  -0.250320,  -0.996582
    1962,   0.022645,  -0.247513,  -0.999878
    1982,   0.022768,  -0.258744,  -1.000000
    2002,   0.023134,  -0.243240,  -0.997314
    2022,   0.021303,  -0.245193,  -0.994506
    2033,   0.022890,  -0.250198,  -0.999878
    2053,   0.021791,  -0.249954,  -0.998169
    2072,   0.023866,  -0.245804,  -0.998291
    2082,   0.022035,  -0.237502,  -0.995849
    2092,   0.024599,  -0.247391,  -0.994629
    2103,   0.022645,  -0.246658,  -0.991943
    2113,   0.023744,  -0.253617,  -1.000000
    2132,   0.022523,  -0.254227,  -1.000000
    2142,   0.022279,  -0.249466,  -0.994018
    2173,   0.018251,  -0.252518,  -1.000000
    2192,   0.022157,  -0.253739,  -0.997070
    2222,   0.021791,  -0.256302,  -0.995971
    2233,   0.020570,  -0.248733,  -0.996460
    2253,   0.017884,  -0.246414,  -0.993286
    2273,   0.020936,  -0.240676,  -0.993286
    2292,   0.020326,  -0.244583,  -0.997070
    2303,   0.022768,  -0.250809,  -0.997803
    2323,   0.023622,  -0.245071,  -0.998413
    2342,   0.023744,  -0.251663,  -0.999268
    2353,   0.021913,  -0.248978,  -0.998535
    2372,   0.022401,  -0.253617,  -0.994629
    2382,   0.025087,  -0.251907,  -1.000000
    2403,   0.020204,  -0.267289,  -1.000000
    2422,   0.020082,  -0.244827,  -0.997070
    2442,   0.021547,  -0.224196,  -0.995971
    2453,   0.024232,  -0.229201,  -0.994995
    2472,   0.018129,  -0.230544,  -0.996582
    2482,   0.023622,  -0.244705,  -0.998169
    2492,   0.021669,  -0.242141,  -1.000000
    2512,   0.020204,  -0.242385,  -0.999512
    2522,   0.022890,  -0.237624,  -0.999512
    2542,   0.023500,  -0.236648,  -1.000000
    2562,   0.022401,  -0.241531,  -0.997436
    2573,   0.020204,  -0.242874,  -0.994751
    2583,   0.024354,  -0.239089,  -0.999512
    2602,   0.021303,  -0.242752,  -0.999634
    2612,   0.020570,  -0.244339,  -0.993042
    2633,   0.022157,  -0.236892,  -1.000000
    2653,   0.022523,  -0.247513,  -1.000000
    2682,   0.020814,  -0.239578,  -0.995727
    2702,   0.020204,  -0.254837,  -1.000000
    2713,   0.021425,  -0.254715,  -1.000000
    2723,   0.020570,  -0.261063,  -0.999023
    2742,   0.019593,  -0.241653,  -0.997681
    2762,   0.024721,  -0.235671,  -0.997803
    2783,   0.021669,  -0.238479,  -0.998413
    2802,   0.021791,  -0.237869,  -0.993408
    2822,   0.020448,  -0.234694,  -0.995971
    2832,   0.023134,  -0.237380,  -0.998291
    2842,   0.024599,  -0.239456,  -0.994262
    2862,   0.025087,  -0.243972,  -0.999268
    2873,   0.023256,  -0.250809,  -0.996704
    2892,   0.019471,  -0.246048,  -0.998047
    2903,   0.020692,  -0.248367,  -1.000000
    2923,   0.025819,  -0.248123,  -0.999512
    2933,   0.019960,  -0.241531,  -0.995239
    2952,   0.019227,  -0.245071,  -0.999145
    2972,   0.026918,  -0.247635,  -0.995483
    2992,   0.027773,  -0.246902,  -1.000000
    3022,   0.021547,  -0.244705,  -1.000000
    3042,   0.019105,  -0.228957,  -0.994140
    3052,   0.025819,  -0.253739,  -1.000000
    3062,   0.022645,  -0.248367,  -0.996704
    3082,   0.026308,  -0.241775,  -0.995605
    3102,   0.023988,  -0.236404,  -0.993408
    3122,   0.018251,  -0.246902,  -1.000000
    3132,   0.019960,  -0.244339,  -0.995361
    3152,   0.024477,  -0.237502,  -0.996216
    3162,   0.025087,  -0.251175,  -0.997681
    3172,   0.023866,  -0.247146,  -0.999512
    3192,   0.023134,  -0.243972,  -0.999756
    3202,   0.024110,  -0.250198,  -0.998901
    3222,   0.021669,  -0.243484,  -0.997070
    3233,   0.025331,  -0.249466,  -0.995605
    3253,   0.024232,  -0.240066,  -0.996460
    3272,   0.021791,  -0.243484,  -0.999512
    3283,   0.023012,  -0.240676,  -0.997558
    3293,   0.023256,  -0.242019,  -0.995239
    3313,   0.024232,  -0.240554,  -0.995361
    3333,   0.021303,  -0.244094,  -0.996460
    3353,   0.022523,  -0.243728,  -0.995605
    3373,   0.023622,  -0.248733,  -0.999512
    3383,   0.023622,  -0.247757,  -1.000000
    3403,   0.021425,  -0.242141,  -0.998047
    3423,   0.023378,  -0.248489,  -0.996704
    3443,   0.020936,  -0.239211,  -0.995361
    3452,   0.024354,  -0.247024,  -0.997192
    3472,   0.022645,  -0.252152,  -0.999756
    3483,   0.021669,  -0.244339,  -0.995117
    3493,   0.020326,  -0.240920,  -0.993164
    3503,   0.024599,  -0.231887,  -0.994262
    3522,   0.021669,  -0.235305,  -0.991943
    3543,   0.022645,  -0.251907,  -1.000000
    3563,   0.020692,  -0.256180,  -1.000000
    3593,   0.023500,  -0.258988,  -1.000000
    3613,   0.024843,  -0.259232,  -1.000000
    3632,   0.023500,  -0.252030,  -0.997436
    3643,   0.018739,  -0.235915,  -0.994629
    3662,   0.021425,  -0.228469,  -0.992065
    3683,   0.024232,  -0.245682,  -0.996338
    3702,   0.024110,  -0.248856,  -0.999268
    3733,   0.024110,  -0.254837,  -0.993408
    3752,   0.025209,  -0.255692,  -0.999268
    3763,   0.024721,  -0.244949,  -0.995239
    3783,   0.022645,  -0.248733,  -0.998779
    3802,   0.020448,  -0.236892,  -0.993164
    3812,   0.024599,  -0.235549,  -0.991088
    3833,   0.022768,  -0.233230,  -0.997070
    3842,   0.021669,  -0.243362,  -0.997436
    3862,   0.020326,  -0.247879,  -0.997314
    3872,   0.024477,  -0.247513,  -0.992431
    3882,   0.024721,  -0.243850,  -0.994751
    3902,   0.019349,  -0.244583,  -0.995727
    3912,   0.023134,  -0.244827,  -0.993774
    3923,   0.023134,  -0.252884,  -0.992309
    3942,   0.020936,  -0.256424,  -0.995117
    3952,   0.021913,  -0.256424,  -0.995117
    3973,   0.020082,  -0.256669,  -0.998169
    3992,   0.018739,  -0.256669,  -0.999268
    4012,   0.022890,  -0.250931,  -0.996826
    4032,   0.020814,  -0.254593,  -0.993652
    4062,   0.021913,  -0.240676,  -0.996460
    4082,   0.024965,  -0.255204,  -0.994995
    4103,   0.023866,  -0.260453,  -0.995605
    4123,   0.024843,  -0.257401,  -0.996826
    4142,   0.021058,  -0.256669,  -0.997681
    4153,   0.022768,  -0.250565,  -0.993896
    4172,   0.021181,  -0.263017,  -0.997070
    4182,   0.019105,  -0.260575,  -0.995483
    4192,   0.022890,  -0.261552,  -0.995727
    4202,   0.023744,  -0.258255,  -0.993286
    4222,   0.020570,  -0.259720,  -0.996338
    4252,   0.022890,  -0.259476,  -0.995361
    4263,   0.026308,  -0.242996,  -0.989013
    4273,   0.030703,  -0.242874,  -0.998535
    4292,   0.024477,  -0.253983,  -0.993652
    4322,   0.021425,  -0.262772,  -0.996094
    4342,   0.022157,  -0.265336,  -0.997436
    4362,   0.018739,  -0.259354,  -0.992309
    4372,   0.022035,  -0.260209,  -0.995239
    4392,   0.024721,  -0.258866,  -0.997558
    4402,   0.023988,  -0.261307,  -0.997070
    4412,   0.022401,  -0.253250,  -0.994751
    4433,   0.024354,  -0.250931,  -0.993530
    4443,   0.026552,  -0.250565,  -0.992553
    4462,   0.024354,  -0.255326,  -0.996460
    4482,   0.021791,  -0.254593,  -0.993774
    4493,   0.021547,  -0.256546,  -0.998169
    4512,   0.024599,  -0.260453,  -0.990234
    4532,   0.020936,  -0.253128,  -1.000000
    4543,   0.022645,  -0.253617,  -0.992675
    4563,   0.022035,  -0.252274,  -0.993774
    4592,   0.023744,  -0.252030,  -0.986571
    4603,   0.018983,  -0.258500,  -0.993408
    4613,   0.018861,  -0.256424,  -0.991943
    4623,   0.019716,  -0.256913,  -0.994751
    4642,   0.023256,  -0.258255,  -0.995361
    4653,   0.021913,  -0.252762,  -0.994995
    4672,   0.023134,  -0.253617,  -0.991088
    4702,   0.023622,  -0.250931,  -0.991088
    4713,   0.022035,  -0.262894,  -0.992431
    4732,   0.024843,  -0.267655,  -0.995483
    4743,   0.022768,  -0.260209,  -0.994751
    4762,   0.023988,  -0.254105,  -0.995849
    4773,   0.020204,  -0.259843,  -0.993652
    4783,   0.020570,  -0.261552,  -0.992187
    4793,   0.019471,  -0.262162,  -0.992920
    4813,   0.021791,  -0.257157,  -0.995117
    4833,   0.021791,  -0.261063,  -0.995483
    4852,   0.020936,  -0.265580,  -0.995605
    4863,   0.026918,  -0.252640,  -0.990966
    4883,   0.022890,  -0.249710,  -0.992065
    4902,   0.024354,  -0.263871,  -0.999878
    4913,   0.019593,  -0.261430,  -0.990844
    4933,   0.023012,  -0.253128,  -0.995971
    4952,   0.023378,  -0.269487,  -0.995361
    4963,   0.021669,  -0.267900,  -0.993652
    4983,   0.021913,  -0.253495,  -0.989990
    4993,   0.023500,  -0.246292,  -0.990600
    5003,   0.026064,  -0.254471,  -0.991088
    5022,   0.024354,  -0.265458,  -0.997070
    5033,   0.022523,  -0.272661,  -0.999512
    5052,   0.025087,  -0.268266,  -0.996704
    5072,   0.025331,  -0.250687,  -0.994506
    5082,   0.023622,  -0.254593,  -0.995361
    5102,   0.021913,  -0.262040,  -0.997314
    5113,   0.023988,  -0.258622,  -0.991699
    5123,   0.022890,  -0.258622,  -0.993530
    5143,   0.020448,  -0.253861,  -0.999145
    5163,   0.021791,  -0.253372,  -0.993286
    5183,   0.020570,  -0.254227,  -0.992797
    5193,   0.020204,  -0.260941,  -0.992920
    5203,   0.018861,  -0.267900,  -1.000000
    5223,   0.020326,  -0.267167,  -0.995605
    5233,   0.021669,  -0.255204,  -0.996948
    5243,   0.023134,  -0.254715,  -0.995605
    5263,   0.023744,  -0.250687,  -0.993652
    5283,   0.021181,  -0.252030,  -0.993774
    5303,   0.022523,  -0.249832,  -0.993408
    5323,   0.025209,  -0.253983,  -0.993530
    5343,   0.024599,  -0.252396,  -0.998291
    5363,   0.023744,  -0.256791,  -0.995483
    5393,   0.020936,  -0.256058,  -0.992920
    5413,   0.025697,  -0.260819,  -0.997070
    5423,   0.024354,  -0.264604,  -0.994018
    5453,   0.024721,  -0.252884,  -0.995361
    5462,   0.022035,  -0.249954,  -0.995239
    5472,   0.022157,  -0.252640,  -0.991332
    5482,   0.024599,  -0.254593,  -0.997070
    5503,   0.020082,  -0.259720,  -0.995117
    5532,   0.020570,  -0.253617,  -0.996094
    5552,   0.021425,  -0.259232,  -0.995727
    5572,   0.027162,  -0.260331,  -0.994140
    5592,   0.021181,  -0.258622,  -0.996582
    5612,   0.022523,  -0.247635,  -0.992920
    5622,   0.020448,  -0.252640,  -0.993652
    5632,   0.019593,  -0.258011,  -0.995117
    5642,   0.020204,  -0.257401,  -0.990600
    5662,   0.020082,  -0.252884,  -0.992309
    5683,   0.023256,  -0.249466,  -0.991577
    5703,   0.023866,  -0.253983,  -0.994995
    5713,   0.021058,  -0.251541,  -0.995605
    5733,   0.024354,  -0.258011,  -0.991821
    5753,   0.024354,  -0.261063,  -1.000000
    5773,   0.020326,  -0.266068,  -0.995605
    5782,   0.021058,  -0.252396,  -0.992920
    5793,   0.023378,  -0.257279,  -0.995605
    5813,   0.021425,  -0.258500,  -0.996460
    5833,   0.023256,  -0.247635,  -0.996338
    5852,   0.026064,  -0.256302,  -0.996338
    5862,   0.020570,  -0.260209,  -0.995483
    5873,   0.022523,  -0.255204,  -0.995605
    5893,   0.021669,  -0.258255,  -0.993530
    5913,   0.023744,  -0.253495,  -0.995117
    5933,   0.022157,  -0.252152,  -0.996582
    5953,   0.020448,  -0.261185,  -0.997436
    5972,   0.023744,  -0.243240,  -0.989745
    5983,   0.024721,  -0.243240,  -0.993896
    6002,   0.023500,  -0.248856,  -0.991577
