     710,   0.195312,   0.001465,   0.289551,   0.007508,   1.118171,   0.015321, 0,0,0,0
     720,   0.333008,   0.093750,   0.238770,   0.063664,   1.035403,  -0.026918, 0,0,0,0
     750,   0.169434,   0.124023,   0.159180,   0.136544,   0.963133,  -0.054141, 0,0,0,0
     780,  -0.026380,   0.251465,   0.091797,   0.177928,   0.938473,  -0.114204, 0,0,0,0
     800,   0.101074,   0.198730,  -0.015633,   0.208936,   1.103888,  -0.055484, 0,0,0,0
     820,   0.184570,   0.164062,  -0.008305,   0.185375,   1.100592,   0.000061, 0,0,0,0
     841,   0.233398,   0.164062,  -0.012213,   0.154734,   1.090826,   0.016175, 0,0,0,0
     860,  -0.447973,   0.192871,  -0.214460,   0.085882,   0.702130,  -0.066593, 0,0,0,0
     880,  -0.593063,   0.171875,  -0.198828,   0.055973,   0.733871,  -0.049014, 0,0,0,0
     891,  -0.365413,   0.113770,   0.002441,   0.056217,   0.836294,   0.005555, 0,0,0,0
     911,  -0.291158,   0.080078,   0.077637,   0.100653,   0.874138,   0.020936, 0,0,0,0
     930,  -0.290669,   0.057129,   0.101074,   0.105658,   0.914546,   0.016541, 0,0,0,0
     960,  -0.266732,   0.003418,   0.132324,   0.076970,   0.975462,   0.037661, 0,0,0,0
     990,  -0.197362,  -0.073278,  -0.035662,   0.080632,   1.074467,   0.014588, 0,0,0,0
    1010,  -0.234978,  -0.100147,  -0.237421,   0.060856,   1.114265,  -0.027040, 0,0,0,0
    1030,  -0.308256,  -0.132877,  -0.643381,   0.031557,   1.083379,   0.088812, 0,0,0,0
    1040,  -0.242306,  -0.128481,  -0.511480,  -0.065129,   0.951657,   0.080022, 0,0,0,0
    1050,  -0.095261,  -0.168539,  -0.238398,  -0.143014,   0.983031,   0.096258, 0,0,0,0
    1070,   0.025879,  -0.097704,   0.083984,  -0.097479,   1.039553,   0.096502, 0,0,0,0
    1090,   0.000488,  -0.069858,   0.041016,  -0.088201,   1.052615,   0.096624, 0,0,0,0
    1100,  -0.075232,  -0.002931,  -0.097215,  -0.051212,   1.039919,   0.078557, 0,0,0,0
    1110,  -0.107963,   0.018555,  -0.156326,  -0.035586,   1.013428,   0.055118, 0,0,0,0
    1140,  -0.117245,   0.000977,  -0.191988,  -0.047427,   0.996826,   0.024721, 0,0,0,0
    1161,  -0.050806,  -0.056180,  -0.127504,  -0.095160,   0.959836,   0.077947, 0,0,0,0
    1180,  -0.014656,  -0.047386,  -0.036150,  -0.119453,   0.925166,   0.109076, 0,0,0,0
    1200,  -0.014656,  -0.042013,  -0.020518,  -0.114448,   0.921382,   0.116645, 0,0,0,0
    1231,  -0.020518,   0.009277,   0.042969,  -0.120430,   0.958982,   0.114814, 0,0,0,0
    1250,   0.006836,   0.020020,   0.075684,  -0.087591,   0.973021,   0.088689, 0,0,0,0
    1270,   0.049805,  -0.053737,   0.126465,  -0.048526,   0.976195,   0.068669, 0,0,0,0
    1280,   0.053223,  -0.062531,   0.131348,  -0.029482,   0.960569,   0.085515, 0,0,0,0
    1290,   0.029785,  -0.061065,   0.132324,  -0.020936,   0.957273,   0.105414, 0,0,0,0
    1311,  -0.001954,  -0.047386,   0.122559,  -0.022157,   0.968504,   0.125801, 0,0,0,0
    1321,  -0.029311,  -0.011236,   0.112793,  -0.015809,   1.002198,   0.152536, 0,0,0,0
    1340,  -0.028334,  -0.008793,   0.113281,  -0.016175,   1.003174,   0.155710, 0,0,0,0
    1350,  -0.014167,   0.015137,   0.114258,  -0.001770,   1.020631,   0.144113, 0,0,0,0
    1361,   0.001465,   0.024414,   0.114746,   0.021058,   1.042361,   0.117134, 0,0,0,0
    1371,   0.037109,   0.007812,   0.092773,   0.041934,   1.059574,   0.063175, 0,0,0,0
    1390,   0.039062,   0.001953,   0.086426,   0.043032,   1.054691,   0.057071, 0,0,0,0
    1410,   0.063965,  -0.091353,   0.044434,   0.029116,   1.003296,   0.033510, 0,0,0,0
    1420,   0.056641,  -0.114802,   0.041504,   0.033754,   0.982909,   0.057438, 0,0,0,0
    1441,   0.003906,  -0.117733,   0.026855,  -0.005799,   0.971190,   0.131295, 0,0,0,0
    1460,  -0.003420,  -0.100635,   0.024414,  -0.008484,   0.971312,   0.151926, 0,0,0,0
    1470,  -0.057645,   0.019531,   0.043457,   0.011903,   1.020021,   0.130440, 0,0,0,0
    1481,  -0.052760,   0.022461,   0.043945,   0.004578,   1.023195,   0.105292, 0,0,0,0
    1501,  -0.042990,   0.020020,   0.034668,   0.002625,   1.066166,   0.090643, 0,0,0,0
    1520,  -0.042501,   0.012207,  -0.054226,   0.001160,   1.058231,   0.119575, 0,0,0,0
    1540,  -0.021495,   0.033203,  -0.102589,   0.005799,   1.017213,   0.132515, 0,0,0,0
    1560,  -0.049340,   0.044434,  -0.117245,   0.007630,   0.984130,   0.109931, 0,0,0,0
    1571,  -0.071812,   0.051270,  -0.118710,   0.006287,   0.999146,   0.120674, 0,0,0,0
    1591,  -0.066439,   0.050293,  -0.114314,  -0.011536,   0.985595,   0.119697, 0,0,0,0
    1610,  -0.064973,   0.049316,  -0.113825,  -0.012269,   0.984740,   0.121773, 0,0,0,0
    1631,  -0.050318,   0.059570,  -0.104543,  -0.019593,   0.958982,   0.127510, 0,0,0,0
    1651,  -0.021983,   0.065918,  -0.049340,   0.008240,   0.933346,   0.111396, 0,0,0,0
    1670,  -0.006351,   0.043945,  -0.000489,   0.025697,   0.943844,   0.093328, 0,0,0,0
    1680,   0.002441,   0.017578,   0.029297,   0.040469,   0.959470,   0.067448, 0,0,0,0
    1711,   0.009766,  -0.007816,   0.046875,   0.052799,   0.975340,   0.058414, 0,0,0,0
    1730,   0.004395,  -0.039082,   0.049805,   0.058170,   0.989990,   0.064152, 0,0,0,0
    1750,   0.006348,  -0.077675,   0.054199,   0.062931,   0.978392,   0.117988, 0,0,0,0
    1770,  -0.028823,  -0.052272,   0.041504,   0.013856,   1.038699,   0.180248, 0,0,0,0
    1790,  -0.025403,  -0.022960,   0.017578,   0.007142,   1.056522,   0.196240, 0,0,0,0
    1801,  -0.017587,   0.022461,  -0.055691,   0.004334,   1.063114,   0.147897, 0,0,0,0
    1820,  -0.014167,   0.024902,  -0.076698,   0.000061,   1.041018,   0.128853, 0,0,0,0
    1830,  -0.025403,   0.011719,  -0.092819,   0.007142,   0.971556,   0.110297, 0,0,0,0
    1850,  -0.014167,  -0.018075,  -0.040059,  -0.031069,   0.912959,   0.090887, 0,0,0,0
    1881,  -0.016121,  -0.043478,   0.084473,  -0.022401,   0.922603,   0.094305, 0,0,0,0
    1900,  -0.009770,  -0.058134,   0.127441,  -0.009583,   0.962156,   0.099432, 0,0,0,0
    1920,  -0.005862,  -0.057645,   0.120605,   0.017152,   1.013917,   0.140206, 0,0,0,0
    1941,  -0.002443,  -0.057645,   0.113770,   0.027773,   1.017579,   0.140939, 0,0,0,0
    1960,  -0.012213,  -0.050318,   0.075195,   0.032290,   1.031374,   0.145456, 0,0,0,0
    1980,  -0.012702,  -0.032242,   0.035645,   0.040347,   1.035647,   0.157419, 0,0,0,0
    1990,  -0.018564,  -0.012213,  -0.016610,   0.051090,   1.019532,   0.133614, 0,0,0,0
    2011,  -0.021495,  -0.009770,  -0.025892,   0.054386,   1.007813,   0.139718, 0,0,0,0
    2030,  -0.027846,  -0.012702,  -0.039082,   0.049502,   1.011842,   0.118965, 0,0,0,0
    2040,  -0.026869,  -0.033219,  -0.063996,   0.019960,   0.999878,   0.123970, 0,0,0,0
    2050,  -0.026869,  -0.033708,  -0.069858,   0.001160,   0.990478,   0.142770, 0,0,0,0
    2070,  -0.024426,  -0.022960,  -0.065462,  -0.020326,   0.962278,   0.146676, 0,0,0,0
    2080,  -0.033219,   0.006348,  -0.043478,  -0.008240,   0.985961,   0.193310, 0,0,0,0
    2101,  -0.047386,   0.021484,  -0.053249,   0.006409,   1.035525,   0.227492, 0,0,0,0
    2120,  -0.033219,   0.079590,  -0.116268,   0.010926,   1.069951,   0.155710, 0,0,0,0
    2140,  -0.042013,   0.075684,  -0.125550,   0.188671,   0.957395,   0.044497, 0,0,0,0
    2161,  -0.034196,  -0.035662,  -0.176356,   0.088201,   1.074467,   0.067082, 0,0,0,0
    2180,  -0.007816,  -0.124573,  -0.231070,   0.137643,   1.048099,  -0.080999, 0,0,0,0
    2200,  -0.035662,  -0.194919,  -0.322423,  -0.014344,   1.074712,   0.140817, 0,0,0,0
    2211,  -0.021495,  -0.127504,  -0.352711,  -0.151926,   0.944088,   0.248489, 0,0,0,0
    2230,  -0.034196,  -0.055691,  -0.314607,  -0.187084,   0.873527,   0.258011, 0,0,0,0
    2250,  -0.046898,  -0.008305,  -0.270640,  -0.201245,   0.846060,   0.254715, 0,0,0,0
    2261,  -0.027846,   0.067383,   0.009277,  -0.131417,   0.823476,   0.174022, 0,0,0,0
    2271,  -0.020518,   0.074707,   0.067871,  -0.099554,   0.879509,   0.178295, 0,0,0,0
    2290,  -0.012702,   0.080078,   0.100098,  -0.079412,   0.906000,   0.177684, 0,0,0,0
    2301,   0.010254,   0.100098,   0.171875,  -0.036929,   0.956174,   0.169261, 0,0,0,0
    2320,   0.016113,   0.101562,   0.183594,  -0.026430,   0.980834,   0.156809, 0,0,0,0
    2341,   0.043457,   0.088867,   0.191895,  -0.013734,   0.987670,   0.143136, 0,0,0,0
    2361,   0.036133,   0.052246,   0.185059,   0.008240,   0.993042,   0.121284, 0,0,0,0
    2380,   0.048828,  -0.009282,   0.177246,   0.017518,   1.005371,   0.104437, 0,0,0,0
    2401,   0.043945,  -0.031754,   0.140137,   0.036318,   1.039309,   0.142404, 0,0,0,0
    2411,   0.017090,  -0.023937,   0.098633,   0.043399,   1.044558,   0.140695, 0,0,0,0
    2430,   0.006348,  -0.020029,   0.087402,   0.045474,   1.047610,   0.144845, 0,0,0,0
    2441,  -0.012213,   0.002930,   0.041016,   0.039980,   1.052738,   0.150949, 0,0,0,0
    2461,  -0.014167,   0.006836,   0.034180,   0.039248,   1.054569,   0.152170, 0,0,0,0
    2480,  -0.014656,   0.017090,   0.007812,   0.025575,   1.030519,   0.148630, 0,0,0,0
    2490,  -0.013679,   0.015137,  -0.008305,   0.016175,   0.990356,   0.142892, 0,0,0,0
    2511,  -0.017098,   0.012695,  -0.007328,   0.010804,   0.983031,   0.148386, 0,0,0,0
    2521,  -0.016610,   0.010254,  -0.004397,  -0.010804,   0.981200,   0.152780, 0,0,0,0
    2540,  -0.019052,   0.011230,  -0.003420,  -0.018006,   0.978026,   0.150827, 0,0,0,0
    2560,  -0.053249,   0.007324,  -0.057157,   0.010560,   1.052982,   0.124214, 0,0,0,0
    2580,  -0.057645,   0.013672,  -0.084025,  -0.013612,   0.976561,   0.156443, 0,0,0,0
    2600,  -0.075232,   0.072266,  -0.135808,  -0.024355,   1.032473,   0.144967, 0,0,0,0
    2620,  -0.077675,   0.076172,  -0.170493,  -0.025087,   0.981688,   0.143747, 0,0,0,0
    2640,  -0.101612,   0.119141,  -0.200782,  -0.063541,   1.045291,   0.206617, 0,0,0,0
    2650,  -0.039570,   0.189941,  -0.306302,  -0.077092,   1.032106,   0.164256, 0,0,0,0
    2670,  -0.012702,   0.186035,  -0.329751,  -0.096380,   1.008545,   0.151926, 0,0,0,0
    2690,  -0.116268,   0.125000,  -0.575965,  -0.042544,   1.107917,   0.107856, 0,0,0,0
    2710,  -0.133854,   0.088379,  -0.677088,  -0.027162,   1.120491,   0.098456, 0,0,0,0
    2730,  -0.241817,   0.008301,  -0.823644,  -0.066715,   1.146493,   0.141305, 0,0,0,0
    2740,  -0.085491,   0.039551,   0.947754,  -0.122871,   1.233047,   0.227980, 0,0,0,0
    2760,   0.009766,   0.080566,   0.774414,  -0.110541,   1.218275,   0.246902, 0,0,0,0
    2770,  -0.781143,   0.124512,   0.246094,  -0.477507,   1.279192,   0.496673, 0,0,0,0
    2790,  -0.606253,   0.229492,   0.224609,  -0.435024,   1.438625,   0.576024, 0,0,0,0
    2800,  -0.025403,   0.364746,   0.231934,  -0.384362,   1.587682,   0.468962, 0,0,0,0
    2820,   0.167969,   0.348633,   0.201660,  -0.362388,   1.451322,   0.412562, 0,0,0,0
    2830,   0.183105,   0.309570,  -0.097704,  -0.416346,   1.140023,   0.307331, 0,0,0,0
    2850,  -0.270151,   0.502930,  -0.328774,  -0.472014,   0.930049,   0.327962, 0,0,0,0
    2860,  -0.281387,   0.510742,  -0.347826,  -0.457975,   0.924434,   0.329793, 0,0,0,0
    2880,  -0.291646,   0.517090,  -0.366390,  -0.445889,   0.912592,   0.331624, 0,0,0,0
    2901,  -0.336102,   0.551758,  -0.473864,  -0.458219,   0.861808,   0.322102, 0,0,0,0
    2920,  -0.439179,   0.631348,  -0.580361,  -0.486785,   0.747787,   0.265580, 0,0,0,0
    2930,  -0.498779,   0.667480,  -0.603810,  -0.493011,   0.721785,   0.259476, 0,0,0,0
    2950,  -0.554958,   0.722168,  -0.630191,  -0.525606,   0.691265,   0.261430, 0,0,0,0
    2960,  -0.621397,   0.837402,  -0.645823,  -0.539034,   0.691876,   0.239334, 0,0,0,0
    2981,  -0.622374,   0.856445,  -0.630191,  -0.414881,   0.683452,   0.199048, 0,0,0,0
    3000,  -0.631656,   0.923828,  -0.624817,  -0.480681,   0.568821,   0.136300, 0,0,0,0
    3011,  -0.471910,   0.874023,  -0.454323,  -0.486297,   0.590063,   0.090032, 0,0,0,0
    3030,  -0.358574,   0.931152,  -0.448461,  -0.566746,   0.501557,   0.108954, 0,0,0,0
    3041,  -0.148021,   0.949219,  -0.301417,  -0.522066,   0.269487,   0.084539, 0,0,0,0
    3060,  -0.294577,   0.977051,   0.046875,  -0.644510,   0.075139,  -0.022890, 0,0,0,0
    3081,   0.138672,   0.890625,   0.728027,  -0.705182,  -0.086858,  -0.168406, 0,0,0,0
    3100,   0.102539,   0.692871,  -0.936492,  -0.800403,  -0.133858,  -0.247024, 0,0,0,0
    3110,   0.120117,   0.551270,  -0.701026,  -0.939571,  -0.131661,  -0.221754, 0,0,0,0
    3121,   0.280273,   0.356445,  -0.265266,  -1.325581,  -0.266801,  -0.247513, 0,0,0,0
    3140,   0.366211,   0.256836,   0.105957,  -1.055423,  -0.311848,  -0.189037, 0,0,0,0
    3161,   0.287109,   0.138672,   0.362305,  -0.702008,  -0.224196,  -0.354575, 0,0,0,0
    3191,   0.137207,  -0.118222,   0.448730,  -0.843008,  -0.219313,  -0.362144, 0,0,0,0
    3211,   0.112793,  -0.172936,   0.452637,  -0.890252,  -0.209669,  -0.354697, 0,0,0,0
    3230,   0.069824,  -0.324866,   0.448730,  -0.952756,  -0.188305,  -0.253495, 0,0,0,0
    3241,   0.045410,  -0.371764,   0.432617,  -0.968382,  -0.156565,  -0.187695, 0,0,0,0
    3260,   0.000000,  -0.389350,   0.393066,  -0.964353,  -0.159495,  -0.190869, 0,0,0,0
    3280,  -0.073766,  -0.368344,   0.137207,  -0.988647,   0.024599,  -0.004456, 0,0,0,0
    3291,  -0.045921,  -0.306302,   0.084473,  -1.009400,   0.045840,   0.025819, 0,0,0,0
    3301,  -0.037128,  -0.278456,   0.067871,  -1.016847,   0.057560,   0.029360, 0,0,0,0
    3330,  -0.016121,  -0.245725,   0.054199,  -1.016725,   0.061710,   0.033999, 0,0,0,0
    3350,   0.050293,  -0.172936,   0.032227,  -1.018434,   0.068669,   0.026552, 0,0,0,0
    3381,  -0.005862,   0.121582,  -0.027846,  -1.010255,   0.048526,   0.044986, 0,0,0,0
    3400,  -0.030288,   0.172852,  -0.017098,  -0.942623,  -0.067326,  -0.007142, 0,0,0,0
    3411,  -0.056180,   0.165039,   0.020508,  -0.977660,  -0.086980,  -0.063419, 0,0,0,0
    3430,  -0.051783,   0.154297,   0.044922,  -0.974974,  -0.098822,  -0.094061, 0,0,0,0
    3441,  -0.028334,   0.098145,   0.125977,  -0.964475,  -0.119209,  -0.122139, 0,0,0,0
    3461,  -0.025892,   0.072754,   0.147461,  -0.943478,  -0.123115,  -0.130318, 0,0,0,0
    3481,  -0.027357,  -0.077186,   0.043945,  -0.906122,   0.269120,  -0.132760, 0,0,0,0
    3491,   0.065918,  -0.149976,  -0.198339,  -0.944455,   0.137398,  -0.091009, 0,0,0,0
    3511,   0.070801,  -0.154861,  -0.208109,  -0.951169,   0.119941,  -0.087713, 0,0,0,0
    3531,   0.073730,  -0.156326,  -0.212995,  -0.953855,   0.108954,  -0.086370, 0,0,0,0
    3550,   0.067871,  -0.163166,  -0.231070,  -0.990966,   0.033266,  -0.072209, 0,0,0,0
    3561,  -0.007328,  -0.148999,  -0.220322,  -1.002442,   0.011781,  -0.027162, 0,0,0,0
    3580,  -0.022472,  -0.140694,  -0.222277,  -0.984740,   0.022035,  -0.010560, 0,0,0,0
    3601,  -0.106009,  -0.024426,  -0.326331,  -1.015138,   0.017640,  -0.000061, 0,0,0,0
    3620,  -0.063996,   0.018066,  -0.317049,  -1.006836,  -0.066960,   0.000305, 0,0,0,0
    3631,  -0.019052,   0.062988,  -0.140694,  -0.984374,  -0.208936,  -0.032290, 0,0,0,0
    3641,  -0.027846,   0.062988,  -0.099658,  -0.984984,  -0.230056,  -0.045352, 0,0,0,0
    3660,  -0.030288,   0.062988,  -0.091842,  -0.986083,  -0.231276,  -0.047671, 0,0,0,0
    3671,  -0.057157,   0.054199,  -0.027846,  -0.958249,  -0.221632,  -0.071721, 0,0,0,0
    3690,  -0.075721,   0.043457,   0.007324,  -0.928585,  -0.205884,  -0.081975, 0,0,0,0
    3701,  -0.050806,  -0.088911,   0.133301,  -0.952023,  -0.125801,  -0.130806, 0,0,0,0
    3720,  -0.050806,  -0.091353,   0.135742,  -0.949338,  -0.126167,  -0.128975, 0,0,0,0
    3731,  -0.047875,  -0.120176,   0.165527,  -0.950192,  -0.104560,  -0.104682, 0,0,0,0
    3741,  -0.030777,  -0.129946,   0.188477,  -0.962156,  -0.080632,  -0.095770, 0,0,0,0
    3760,  -0.024426,  -0.133366,   0.197266,  -0.966184,  -0.076726,  -0.091619, 0,0,0,0
    3771,   0.034668,  -0.149976,   0.252930,  -0.986938,  -0.039370,  -0.051822, 0,0,0,0
    3790,   0.053223,  -0.148999,   0.261230,  -0.970823,   0.024110,  -0.050357, 0,0,0,0
    3810,   0.159180,  -0.164631,   0.294434,  -0.951901,   0.021913,  -0.096136, 0,0,0,0
    3821,   0.129883,  -0.234978,   0.251953,  -0.950192,   0.071721,  -0.075505, 0,0,0,0
    3841,   0.130371,  -0.237421,   0.246094,  -0.952146,   0.072209,  -0.071599, 0,0,0,0
    3861,   0.096191,  -0.237421,   0.189941,  -0.955930,   0.064762,  -0.033510, 0,0,0,0
    3881,   0.036621,  -0.037128,  -0.023449,  -0.987060,   0.033754,   0.121895, 0,0,0,0
    3891,   0.015625,   0.042969,  -0.008305,  -1.007569,  -0.060612,   0.052310, 0,0,0,0
    3911,   0.010254,   0.059570,   0.000977,  -1.011231,  -0.060612,   0.048282, 0,0,0,0
    3931,   0.006836,   0.085449,   0.028809,  -0.975096,  -0.059879,   0.023500, 0,0,0,0
    3961,   0.077637,  -0.010747,   0.088867,  -0.944333,   0.055484,  -0.056827, 0,0,0,0
    3971,   0.148438,  -0.048363,   0.060059,  -0.977294,   0.106513,  -0.031313, 0,0,0,0
    3990,   0.113281,  -0.045432,   0.026855,  -0.980956,   0.075017,   0.005188, 0,0,0,0
    4011,   0.060547,  -0.002931,  -0.046898,  -0.983642,   0.084295,   0.029848, 0,0,0,0
    4031,   0.022949,   0.038574,  -0.098192,  -0.989013,   0.047916,   0.030092, 0,0,0,0
    4050,   0.022949,   0.060059,  -0.102101,  -0.960569,   0.018129,   0.002503, 0,0,0,0
    4061,   0.031250,   0.066406,  -0.094284,  -0.950436,  -0.000671,  -0.013612, 0,0,0,0
    4071,   0.035645,   0.065430,  -0.087934,  -0.947995,  -0.010804,  -0.031923, 0,0,0,0
    4090,   0.067871,   0.029785,  -0.045432,  -0.958371,  -0.047305,  -0.100531, 0,0,0,0
    4101,   0.097656,  -0.040547,   0.014160,  -0.967771,  -0.087591,  -0.075505, 0,0,0,0
    4121,   0.095703,  -0.047386,   0.020996,  -0.969481,  -0.091253,  -0.063786, 0,0,0,0
    4140,   0.091797,  -0.050806,   0.026367,  -0.969114,  -0.088323,  -0.053531, 0,0,0,0
    4161,   0.090332,  -0.052760,   0.029785,  -0.968138,  -0.086736,  -0.048160, 0,0,0,0
    4191,   0.078613,  -0.054714,   0.051758,  -0.982665,  -0.060490,  -0.013368, 0,0,0,0
    4206,   0.064941,  -0.010747,   0.062012,  -0.980956,   0.021669,   0.027040, 0,0,0,0
    4217,   0.065430,   0.001465,   0.058105,  -0.979857,   0.025819,   0.029116, 0,0,0,0
    4236,   0.060547,   0.020508,   0.059082,  -0.968504,   0.012513,   0.025087, 0,0,0,0
    4246,   0.052246,   0.056641,   0.105469,  -0.986694,   0.013123,  -0.006897, 0,0,0,0
    4266,   0.045410,   0.051270,   0.112793,  -0.991577,   0.028749,  -0.025819, 0,0,0,0
    4287,  -0.016121,  -0.012213,   0.063477,  -0.956174,   0.030214,  -0.053897, 0,0,0,0
    4307,  -0.020029,  -0.023449,   0.053223,  -0.968016,   0.037051,  -0.044253, 0,0,0,0
    4327,   0.002441,  -0.042013,   0.038086,  -0.980101,   0.039248,  -0.014832, 0,0,0,0
    4347,   0.003418,  -0.043967,   0.038574,  -0.963865,   0.049380,   0.010438, 0,0,0,0
    4357,   0.004883,   0.011230,  -0.029800,  -0.976195,   0.082097,  -0.066593, 0,0,0,0
    4377,   0.003418,   0.002930,  -0.035662,  -0.969236,   0.088445,  -0.066471, 0,0,0,0
    4397,   0.003906,  -0.025403,  -0.066439,  -0.942623,   0.092596,  -0.057682, 0,0,0,0
    4406,   0.015625,  -0.039570,  -0.086957,  -0.950925,   0.073674,  -0.035342, 0,0,0,0
    4417,   0.020020,  -0.045432,  -0.083048,  -0.971800,   0.040957,  -0.010071, 0,0,0,0
    4437,   0.018066,  -0.045921,  -0.082071,  -0.977660,   0.034609,   0.001648, 0,0,0,0
    4456,   0.007324,   0.014160,  -0.058622,  -0.987304,   0.015809,   0.029482, 0,0,0,0
    4467,   0.001953,   0.024414,  -0.059599,  -0.977782,   0.016664,   0.002258, 0,0,0,0
    4477,   0.012207,   0.023926,  -0.055691,  -0.965208,   0.023256,  -0.036806, 0,0,0,0
    4496,   0.044434,   0.007324,  -0.047386,  -0.955320,   0.013123,  -0.055118, 0,0,0,0
    4507,   0.068359,  -0.015633,  -0.035173,  -0.954709,  -0.001038,  -0.053287, 0,0,0,0
    4526,   0.078613,  -0.034685,  -0.024915,  -0.962522,  -0.007874,  -0.048404, 0,0,0,0
    4537,  -0.028334,  -0.083537,   0.019531,  -0.968016,  -0.060978,  -0.000549, 0,0,0,0
    4557,  -0.051783,  -0.085002,   0.034668,  -0.987914,  -0.031801,  -0.003113, 0,0,0,0
    4567,  -0.054226,  -0.082560,   0.038086,  -0.990112,  -0.010316,   0.002380, 0,0,0,0
    4587,  -0.054226,  -0.081094,   0.040039,  -0.996338,   0.012879,   0.005799, 0,0,0,0
    4607,   0.000977,  -0.062531,   0.037109,  -0.976317,   0.085149,   0.022157, 0,0,0,0
    4617,   0.005859,  -0.021495,   0.000488,  -0.985595,   0.052921,   0.038882, 0,0,0,0
    4636,   0.002441,  -0.012702,  -0.005862,  -0.981933,   0.051090,   0.031191, 0,0,0,0
    4656,  -0.015144,  -0.003908,  -0.002931,  -0.984984,   0.003113,  -0.009095, 0,0,0,0
    4676,   0.003418,  -0.012213,   0.016602,  -0.981688,   0.013978,  -0.002991, 0,0,0,0
    4686,   0.005371,  -0.020518,   0.024902,  -0.981444,   0.011414,   0.000183, 0,0,0,0
