You entered a buffer length of 500
8077, 0.019471, 0.951901, 0.193676, 0.018972, 0.953629, 0.187907, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8087, 0.018983, 0.952878, 0.185741, 0.018975, 0.953620, 0.187902, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8107, 0.018617, 0.957761, 0.187206, 0.018972, 0.953634, 0.187905, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8127, 0.019593, 0.953855, 0.182567, 0.018966, 0.953627, 0.187883, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8147, 0.019105, 0.955075, 0.188793, 0.018967, 0.953621, 0.187883, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8157, 0.028871, 0.954099, 0.195141, 0.018988, 0.953624, 0.187898, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8177, 0.018983, 0.951779, 0.187817, 0.018987, 0.953621, 0.187897, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8187, 0.020936, 0.954465, 0.189404, 0.018989, 0.953616, 0.187903, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8207, -0.000549, 0.957639, 0.160959, 0.018947, 0.953611, 0.187849, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8227, -0.058048, 0.952512, 0.161936, 0.018788, 0.953609, 0.187799, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8237, 0.045474, 0.945920, 0.209913, 0.018832, 0.953600, 0.187844, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8257, 0.039736, 0.954709, 0.199536, 0.018875, 0.953605, 0.187872, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8277, 0.079167, 0.946164, 0.211256, 0.018993, 0.953580, 0.187919, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8297, 0.085149, 0.954709, 0.176341, 0.019122, 0.953578, 0.187898, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8317, 0.030214, 0.948727, 0.211866, 0.019147, 0.953562, 0.187943, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8327, 0.012147, 0.963010, 0.137643, 0.019131, 0.953580, 0.187844, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8347, 0.004578, 0.968016, 0.116035, 0.019104, 0.953617, 0.187702, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8367, 0.039492, 0.950192, 0.228224, 0.019146, 0.953613, 0.187783, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8377, 0.011048, 0.955075, 0.141671, 0.019125, 0.953619, 0.187690, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8387, 0.031313, 0.953732, 0.159250, 0.019151, 0.953621, 0.187627, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8407, 0.043154, 0.957273, 0.170970, 0.019198, 0.953636, 0.187596, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8427, 0.015077, 0.960447, 0.190502, 0.019197, 0.953642, 0.187601, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8437, 0.012147, 0.955075, 0.217848, 0.019184, 0.953644, 0.187657, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8457, 0.021181, 0.953977, 0.198437, 0.019179, 0.953645, 0.187677, 0.129219, 1.037356, 0.247146, -0.303913, 0.000000, -0.047061
8477, 0.037905, 1.055179, 0.231398, 0.019213, 0.953844, 0.187763, 0.129219, 1.055179, 0.247146, -0.303913, 0.000000, -0.047061
8487, 0.043154, 1.042239, 0.230056, 0.019266, 0.954015, 0.187845, 0.129219, 1.055179, 0.247146, -0.303913, 0.000000, -0.047061
8497, 0.020082, 1.030153, 0.262895, 0.019271, 0.954168, 0.187991, 0.129219, 1.055179, 0.262895, -0.303913, 0.000000, -0.047061
8507, 0.038760, 1.088018, 0.214063, 0.019307, 0.954438, 0.188044, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8527, 0.030703, 1.066288, 0.215772, 0.019330, 0.954660, 0.188093, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8547, 0.016541, 1.058841, 0.216017, 0.019319, 0.954871, 0.188143, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8557, -0.047671, 0.952390, 0.250687, 0.019180, 0.954866, 0.188277, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8577, -0.079534, 0.928462, 0.203076, 0.018983, 0.954819, 0.188306, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8597, -0.101630, 0.986083, 0.170359, 0.018737, 0.954877, 0.188264, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8607, -0.102728, 1.010743, 0.184398, 0.018492, 0.954997, 0.188261, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8627, -0.108222, 1.021730, 0.200024, 0.018234, 0.955143, 0.188292, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8637, -0.169993, 1.014894, 0.222487, 0.017847, 0.955262, 0.188361, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8647, -0.196606, 1.006836, 0.231032, 0.017416, 0.955371, 0.188446, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8667, -0.211988, 1.008179, 0.234206, 0.016961, 0.955478, 0.188537, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8677, -0.252274, 0.975218, 0.233474, 0.016413, 0.955515, 0.188631, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8697, -0.250565, 0.980101, 0.240676, 0.015866, 0.955551, 0.188739, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8707, -0.246048, 0.916499, 0.255448, 0.015338, 0.955475, 0.188875, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8717, -0.240188, 0.887811, 0.258133, 0.014824, 0.955345, 0.189012, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8737, -0.249222, 0.883904, 0.258500, 0.014281, 0.955213, 0.189158, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8747, -0.274858, 0.857901, 0.230910, 0.013690, 0.955028, 0.189244, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8757, -0.301349, 0.829946, 0.229079, 0.013047, 0.954787, 0.189325, 0.129219, 1.088018, 0.262895, -0.303913, 0.000000, -0.047061
8777, -0.313313, 0.835317, 0.247391, 0.012381, 0.954551, 0.189442, 0.129219, 1.088018, 0.262895, -0.313313, 0.000000, -0.047061
8797, -0.352744, 0.776353, 0.274004, 0.011634, 0.954191, 0.189613, 0.129219, 1.088018, 0.274004, -0.352744, 0.000000, -0.047061
8807, -0.440273, 0.667216, 0.239211, 0.010716, 0.953616, 0.189713, 0.129219, 1.088018, 0.274004, -0.440273, 0.000000, -0.047061
8827, -0.476653, 0.624977, 0.244827, 0.009729, 0.952965, 0.189833, 0.129219, 1.088018, 0.274004, -0.476653, 0.000000, -0.047061
8837, -0.623634, 0.605811, 0.277300, 0.008445, 0.952279, 0.190014, 0.129219, 1.088018, 0.277300, -0.623634, 0.000000, -0.047061
8847, -0.616188, 0.558445, 0.302326, 0.007177, 0.951488, 0.190248, 0.129219, 1.088018, 0.302326, -0.623634, 0.000000, -0.047061
8867, -0.637063, 0.547458, 0.280962, 0.005860, 0.950679, 0.190432, 0.129219, 1.088018, 0.302326, -0.637063, 0.000000, -0.047061
8877, -0.746567, 0.565159, 0.324300, 0.004332, 0.949889, 0.190706, 0.129219, 1.088018, 0.324300, -0.746567, 0.000000, -0.047061
8887, -0.717146, 0.547580, 0.312458, 0.002859, 0.949078, 0.190961, 0.129219, 1.088018, 0.324300, -0.746567, 0.000000, -0.047061
8907, -0.725325, 0.530245, 0.272783, 0.001367, 0.948246, 0.191129, 0.129219, 1.088018, 0.324300, -0.746567, 0.000000, -0.047061
8917, -0.729354, 0.463102, 0.247757, -0.000129, 0.947260, 0.191248, 0.129219, 1.088018, 0.324300, -0.746567, 0.000000, -0.047061
8937, -0.754990, 0.462125, 0.267533, -0.001685, 0.946276, 0.191400, 0.129219, 1.088018, 0.324300, -0.754990, 0.000000, -0.047061
8957, -0.750595, 0.466398, 0.284991, -0.003225, 0.945305, 0.191593, 0.129219, 1.088018, 0.324300, -0.754990, 0.000000, -0.047061
8977, -0.749374, 0.433437, 0.282549, -0.004751, 0.944260, 0.191779, 0.129219, 1.088018, 0.324300, -0.754990, 0.000000, -0.047061
8987, -0.792224, 0.423793, 0.304889, -0.006371, 0.943208, 0.192014, 0.129219, 1.088018, 0.324300, -0.792224, 0.000000, -0.047061
9007, -0.787096, 0.386925, 0.303668, -0.007985, 0.942071, 0.192245, 0.129219, 1.088018, 0.324300, -0.792224, 0.000000, -0.047061
9017, -0.817005, 0.373741, 0.356650, -0.009663, 0.940911, 0.192577, 0.129219, 1.088018, 0.356650, -0.817005, 0.000000, -0.047061
9037, -0.806751, 0.373009, 0.356284, -0.011315, 0.939752, 0.192913, 0.129219, 1.088018, 0.356650, -0.817005, 0.000000, -0.047061
9057, -0.804309, 0.372276, 0.359580, -0.012961, 0.938593, 0.193262, 0.129219, 1.088018, 0.359580, -0.817005, 0.000000, -0.047061
9067, -0.872917, 0.280474, 0.351279, -0.014748, 0.937250, 0.193588, 0.129219, 1.088018, 0.359580, -0.872917, 0.000000, -0.047061
9087, -0.830434, 0.204419, 0.328206, -0.016452, 0.935753, 0.193869, 0.129219, 1.088018, 0.359580, -0.872917, 0.000000, -0.047061
9107, -0.899652, 0.199658, 0.340048, -0.018285, 0.934248, 0.194168, 0.129219, 1.088018, 0.359580, -0.899652, 0.000000, -0.047061
9127, -0.859244, 0.188671, 0.344198, -0.020038, 0.932723, 0.194476, 0.129219, 1.088018, 0.359580, -0.899652, 0.000000, -0.047061
9147, -0.872307, 0.209302, 0.297198, -0.021829, 0.931233, 0.194692, 0.129219, 1.088018, 0.359580, -0.899652, 0.000000, -0.047061
9167, -0.909907, 0.061588, 0.282427, -0.023682, 0.929446, 0.194886, 0.129219, 1.088018, 0.359580, -0.909907, 0.000000, -0.047061
9177, -0.942868, 0.091619, 0.275591, -0.025601, 0.927734, 0.195059, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9187, -0.916377, 0.107123, 0.309772, -0.027479, 0.926038, 0.195298, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9207, -0.892694, 0.105414, 0.293292, -0.029300, 0.924344, 0.195504, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9227, -0.875847, 0.067692, 0.225294, -0.031094, 0.922571, 0.195578, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9237, -0.927486, 0.066349, 0.205274, -0.032985, 0.920812, 0.195608, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9257, -0.934444, 0.056949, 0.219923, -0.034897, 0.919010, 0.195667, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9267, -0.926265, 0.046206, 0.230422, -0.036784, 0.917188, 0.195754, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9277, -0.935665, 0.041934, 0.232009, -0.038695, 0.915364, 0.195843, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9287, -0.934200, 0.031557, 0.230422, -0.040603, 0.913516, 0.195918, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9307, -0.931636, 0.024477, 0.194287, -0.042508, 0.911662, 0.195933, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9327, -0.922969, 0.024354, 0.171458, -0.044391, 0.909807, 0.195905, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9347, -0.935177, 0.007142, 0.165599, -0.046299, 0.907911, 0.195861, 0.129219, 1.088018, 0.359580, -0.942868, 0.000000, -0.047061
9357, -0.932247, -0.027406, 0.153879, -0.048198, 0.905952, 0.195789, 0.129219, 1.088018, 0.359580, -0.942868, -0.027406, -0.047061
9377, -0.934688, -0.030214, 0.158396, -0.050114, 0.903986, 0.195735, 0.129219, 1.088018, 0.359580, -0.942868, -0.030214, -0.047061
9397, -0.953855, -0.013245, 0.197583, -0.052062, 0.902055, 0.195752, 0.129219, 1.088018, 0.359580, -0.953855, -0.030214, -0.047061
9417, -0.963987, -0.137887, 0.220900, -0.054019, 0.899867, 0.195816, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9437, -0.957761, -0.127754, 0.198071, -0.055970, 0.897696, 0.195836, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9447, -0.958371, -0.054264, 0.225905, -0.057920, 0.895683, 0.195908, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9467, -0.958371, -0.035219, 0.232863, -0.059878, 0.893704, 0.195996, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9487, -0.957761, -0.029238, 0.215406, -0.061833, 0.891740, 0.196051, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9497, -0.943234, -0.054630, 0.206739, -0.063755, 0.889728, 0.196089, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9517, -0.937740, -0.070500, 0.205152, -0.065670, 0.887680, 0.196128, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9537, -0.933834, -0.091741, 0.169505, -0.067578, 0.885580, 0.196093, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9547, -0.952878, -0.113105, 0.141183, -0.069523, 0.883451, 0.195994, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9567, -0.963499, -0.127999, 0.145700, -0.071493, 0.881286, 0.195913, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9587, -0.954465, -0.133858, 0.150095, -0.073442, 0.879111, 0.195833, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9597, -0.949582, -0.091253, 0.149728, -0.075383, 0.877024, 0.195753, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9607, -0.951535, -0.085882, 0.152780, -0.077312, 0.874954, 0.195676, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9617, -0.952023, -0.062931, 0.166209, -0.079259, 0.872918, 0.195631, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9637, -0.955442, -0.060367, 0.163523, -0.081215, 0.870889, 0.195587, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9657, -0.959592, -0.077947, 0.170726, -0.083176, 0.868828, 0.195549, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9667, -0.960325, -0.069279, 0.183544, -0.085137, 0.866783, 0.195541, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9687, -0.961057, -0.068669, 0.186718, -0.087095, 0.864741, 0.195540, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9697, -0.955564, -0.061954, 0.190380, -0.089048, 0.862713, 0.195539, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9717, -0.956174, -0.051822, 0.196972, -0.091002, 0.860703, 0.195557, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9737, -0.959714, -0.050723, 0.200757, -0.092952, 0.858686, 0.195586, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9757, -0.956296, -0.037295, 0.207349, -0.094912, 0.856699, 0.195628, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9777, -0.955320, -0.051456, 0.205640, -0.096867, 0.854683, 0.195662, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9787, -0.956784, -0.034609, 0.201001, -0.098814, 0.852713, 0.195688, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9807, -0.956784, -0.043643, 0.202588, -0.100761, 0.850719, 0.195712, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9817, -0.956907, -0.044742, 0.188427, -0.102716, 0.848721, 0.195715, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9837, -0.954831, -0.041934, 0.187328, -0.104666, 0.846727, 0.195715, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9857, -0.954343, -0.051944, 0.178050, -0.106620, 0.844719, 0.195690, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9877, -0.950070, -0.056461, 0.172557, -0.108560, 0.842699, 0.195657, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9897, -0.951047, -0.046939, 0.179027, -0.110500, 0.840702, 0.195646, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9917, -0.953977, -0.032656, 0.187695, -0.112447, 0.838730, 0.195639, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9937, -0.952634, -0.036806, 0.195752, -0.114393, 0.836745, 0.195661, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9957, -0.956907, -0.037295, 0.187328, -0.116345, 0.834768, 0.195658, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9977, -0.957029, -0.046084, 0.187206, -0.118305, 0.832762, 0.195664, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
9987, -0.956662, -0.037905, 0.205396, -0.120265, 0.830787, 0.195698, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
10007, -0.957151, -0.031069, 0.203443, -0.122211, 0.828817, 0.195720, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
10017, -0.953122, -0.048526, 0.199780, -0.124152, 0.826806, 0.195737, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
10037, -0.955564, -0.049014, 0.192333, -0.126104, 0.824799, 0.195746, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
10057, -0.954831, -0.039126, 0.192578, -0.128048, 0.822808, 0.195754, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
10077, -0.954099, -0.043765, 0.200879, -0.129997, 0.820806, 0.195779, 0.129219, 1.088018, 0.359580, -0.963987, -0.137887, -0.047061
10087, -0.964597, -0.047916, 0.203687, -0.131961, 0.818805, 0.195811, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10107, -0.959226, -0.039370, 0.211256, -0.133921, 0.816819, 0.195855, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10127, -0.959592, -0.042300, 0.203565, -0.135882, 0.814834, 0.195876, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10147, -0.959348, -0.056949, 0.203809, -0.137833, 0.812812, 0.195911, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10157, -0.958494, -0.037661, 0.205884, -0.139791, 0.810836, 0.195958, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10167, -0.951047, -0.031435, 0.199780, -0.141740, 0.808865, 0.195983, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10187, -0.953000, -0.043154, 0.179637, -0.143681, 0.806875, 0.195967, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10207, -0.948239, -0.078923, 0.150461, -0.145612, 0.804800, 0.195892, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10227, -0.954953, -0.037173, 0.180126, -0.147562, 0.802822, 0.195872, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10237, -0.960813, -0.035464, 0.183422, -0.149524, 0.800846, 0.195862, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10247, -0.956052, -0.031069, 0.194775, -0.151476, 0.798883, 0.195880, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10267, -0.950558, -0.025697, 0.194531, -0.153417, 0.796922, 0.195895, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10277, -0.953000, -0.042178, 0.178661, -0.155360, 0.794932, 0.195872, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10297, -0.952146, -0.048770, 0.181347, -0.157299, 0.792932, 0.195856, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10307, -0.954953, -0.047183, 0.182567, -0.159248, 0.790932, 0.195843, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10327, -0.955686, -0.045352, 0.184643, -0.161198, 0.788935, 0.195834, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10347, -0.957639, -0.043521, 0.186962, -0.163152, 0.786942, 0.195834, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10357, -0.954831, -0.032045, 0.195385, -0.165101, 0.784971, 0.195848, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10367, -0.953610, -0.023378, 0.206250, -0.167050, 0.783015, 0.195880, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10387, -0.959104, -0.017884, 0.209180, -0.169005, 0.781071, 0.195926, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10397, -0.952268, -0.032534, 0.191845, -0.170956, 0.779102, 0.195935, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10417, -0.951291, -0.040957, 0.188671, -0.172898, 0.777115, 0.195932, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10427, -0.954587, -0.032290, 0.204419, -0.174845, 0.775140, 0.195964, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10447, -0.955930, -0.036562, 0.198437, -0.176801, 0.773155, 0.195984, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10457, -0.955930, -0.032167, 0.186474, -0.178757, 0.771185, 0.195984, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10477, -0.952268, -0.031069, 0.184032, -0.180700, 0.769212, 0.195979, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10487, -0.956540, -0.049991, 0.173778, -0.182648, 0.767213, 0.195949, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10507, -0.960081, -0.049380, 0.175853, -0.184608, 0.765212, 0.195920, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10527, -0.959714, -0.058292, 0.168772, -0.186569, 0.763187, 0.195881, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10537, -0.952634, -0.058658, 0.156687, -0.188515, 0.761157, 0.195818, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10557, -0.963377, -0.063786, 0.169017, -0.190488, 0.759122, 0.195781, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10577, -0.960081, -0.048038, 0.168284, -0.192445, 0.757117, 0.195730, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10587, -0.953610, -0.043032, 0.166453, -0.194390, 0.755130, 0.195687, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10597, -0.957395, -0.054508, 0.164866, -0.196343, 0.753111, 0.195643, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10607, -0.958494, -0.052188, 0.169871, -0.198302, 0.751099, 0.195606, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
10627, -0.956907, -0.053531, 0.160349, -0.200251, 0.749083, 0.195548, 0.129219, 1.088018, 0.359580, -0.964597, -0.137887, -0.047061
